CityName,CityCode,Date,first_dose_0-19,first_dose_20-29,first_dose_30-39,first_dose_40-49,first_dose_50-59,first_dose_60-69,first_dose_70-79,first_dose_80-89,first_dose_90+,second_dose_0-19,second_dose_20-29,second_dose_30-39,second_dose_40-49,second_dose_50-59,second_dose_60-69,second_dose_70-79,second_dose_80-89,second_dose_90+
נווה דניאל,3725,2020-12-27,0.0,<15,16.0,28.0,19.0,38.0,17.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2020-12-28,0.0,<15,20.0,29.0,24.0,51.0,23.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2020-12-29,<15,16.0,24.0,34.0,34.0,57.0,30.0,16.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2020-12-30,<15,19.0,34.0,43.0,44.0,67.0,35.0,17.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2020-12-31,<15,25.0,40.0,56.0,66.0,73.0,36.0,20.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-01,<15,30.0,46.0,72.0,76.0,78.0,38.0,21.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-02,<15,31.0,47.0,72.0,80.0,79.0,38.0,21.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-03,<15,38.0,57.0,82.0,95.0,92.0,39.0,21.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-04,15.0,47.0,59.0,88.0,103.0,94.0,40.0,22.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-05,17.0,54.0,68.0,100.0,112.0,96.0,40.0,22.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-06,19.0,57.0,70.0,103.0,118.0,97.0,40.0,22.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-07,20.0,60.0,74.0,106.0,120.0,98.0,40.0,22.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-08,23.0,61.0,76.0,110.0,121.0,98.0,40.0,22.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-09,23.0,61.0,76.0,110.0,121.0,98.0,40.0,22.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-10,24.0,62.0,77.0,110.0,124.0,99.0,40.0,22.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נווה דניאל,3725,2021-01-11,24.0,63.0,79.0,110.0,124.0,100.0,40.0,22.0,<15,0.0,0.0,<15,<15,<15,<15,<15,<15,0.0
נווה דניאל,3725,2021-01-12,24.0,66.0,81.0,112.0,125.0,101.0,40.0,22.0,<15,0.0,0.0,<15,<15,<15,<15,<15,<15,0.0
נווה דניאל,3725,2021-01-13,24.0,71.0,83.0,115.0,137.0,101.0,40.0,22.0,<15,0.0,0.0,<15,<15,<15,16.0,<15,<15,0.0
נווה דניאל,3725,2021-01-14,26.0,79.0,83.0,123.0,151.0,103.0,40.0,22.0,<15,0.0,0.0,<15,<15,<15,26.0,<15,<15,0.0
נווה דניאל,3725,2021-01-15,26.0,84.0,84.0,125.0,152.0,103.0,40.0,22.0,<15,0.0,<15,<15,16.0,15.0,28.0,<15,<15,0.0
נווה דניאל,3725,2021-01-16,26.0,84.0,84.0,125.0,153.0,103.0,40.0,22.0,<15,0.0,<15,<15,16.0,15.0,28.0,<15,<15,0.0
נווה דניאל,3725,2021-01-17,26.0,102.0,87.0,133.0,162.0,103.0,40.0,22.0,<15,0.0,<15,<15,21.0,17.0,34.0,<15,<15,0.0
נווה דניאל,3725,2021-01-18,27.0,117.0,92.0,136.0,166.0,103.0,40.0,22.0,<15,0.0,<15,15.0,24.0,20.0,40.0,17.0,<15,0.0
נווה דניאל,3725,2021-01-19,28.0,129.0,98.0,146.0,167.0,103.0,40.0,22.0,<15,<15,<15,18.0,28.0,27.0,48.0,24.0,16.0,0.0
נווה דניאל,3725,2021-01-20,30.0,142.0,102.0,156.0,167.0,103.0,41.0,22.0,<15,<15,16.0,29.0,38.0,34.0,58.0,27.0,16.0,<15
נווה דניאל,3725,2021-01-21,31.0,155.0,109.0,168.0,169.0,103.0,41.0,23.0,<15,<15,21.0,37.0,40.0,49.0,65.0,30.0,17.0,<15
נווה דניאל,3725,2021-01-22,31.0,156.0,109.0,170.0,169.0,104.0,41.0,23.0,<15,<15,26.0,40.0,54.0,56.0,73.0,34.0,21.0,<15
נווה דניאל,3725,2021-01-23,34.0,160.0,109.0,170.0,170.0,104.0,41.0,23.0,<15,<15,26.0,40.0,55.0,58.0,75.0,34.0,21.0,<15
נווה דניאל,3725,2021-01-24,42.0,168.0,110.0,174.0,170.0,104.0,41.0,23.0,<15,<15,31.0,47.0,65.0,74.0,81.0,37.0,21.0,<15
נווה דניאל,3725,2021-01-25,52.0,174.0,114.0,177.0,172.0,104.0,41.0,23.0,<15,<15,40.0,54.0,76.0,91.0,90.0,40.0,22.0,<15
נווה דניאל,3725,2021-01-26,67.0,182.0,115.0,181.0,174.0,104.0,41.0,23.0,<15,<15,46.0,57.0,84.0,99.0,93.0,40.0,22.0,<15
נווה דניאל,3725,2021-01-27,85.0,192.0,116.0,185.0,174.0,104.0,41.0,23.0,<15,16.0,51.0,61.0,90.0,103.0,95.0,40.0,22.0,<15
נווה דניאל,3725,2021-01-28,98.0,200.0,124.0,188.0,174.0,104.0,41.0,23.0,<15,18.0,54.0,71.0,98.0,113.0,97.0,40.0,22.0,<15
נווה דניאל,3725,2021-01-29,105.0,201.0,127.0,191.0,174.0,104.0,41.0,23.0,<15,21.0,56.0,73.0,102.0,116.0,97.0,40.0,22.0,<15
נווה דניאל,3725,2021-01-30,105.0,201.0,127.0,191.0,174.0,104.0,41.0,23.0,<15,21.0,56.0,74.0,103.0,116.0,97.0,40.0,22.0,<15
נווה דניאל,3725,2021-01-31,109.0,210.0,140.0,192.0,175.0,104.0,41.0,23.0,<15,22.0,57.0,75.0,104.0,119.0,98.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-01,114.0,227.0,151.0,196.0,176.0,104.0,41.0,23.0,<15,22.0,58.0,75.0,104.0,121.0,99.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-02,116.0,229.0,152.0,196.0,176.0,104.0,41.0,23.0,<15,22.0,59.0,77.0,106.0,123.0,100.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-03,118.0,241.0,157.0,197.0,176.0,104.0,41.0,24.0,<15,22.0,67.0,81.0,109.0,133.0,100.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-04,119.0,249.0,160.0,197.0,178.0,104.0,41.0,24.0,<15,24.0,76.0,81.0,117.0,145.0,100.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-05,119.0,253.0,161.0,198.0,178.0,104.0,41.0,24.0,<15,24.0,83.0,82.0,119.0,146.0,101.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-06,121.0,256.0,163.0,199.0,178.0,104.0,41.0,24.0,<15,24.0,83.0,82.0,119.0,148.0,102.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-07,123.0,260.0,166.0,199.0,178.0,104.0,41.0,24.0,<15,24.0,96.0,85.0,127.0,156.0,102.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-08,124.0,266.0,170.0,201.0,178.0,105.0,42.0,24.0,<15,25.0,104.0,89.0,130.0,161.0,102.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-09,128.0,275.0,174.0,202.0,178.0,105.0,42.0,24.0,<15,26.0,116.0,95.0,138.0,163.0,102.0,40.0,22.0,<15
נווה דניאל,3725,2021-02-10,131.0,290.0,183.0,204.0,178.0,105.0,42.0,24.0,<15,28.0,126.0,99.0,147.0,163.0,102.0,41.0,22.0,<15
נווה דניאל,3725,2021-02-11,132.0,296.0,185.0,205.0,178.0,105.0,42.0,24.0,<15,29.0,141.0,107.0,161.0,165.0,102.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-12,133.0,299.0,187.0,205.0,180.0,105.0,42.0,24.0,<15,29.0,143.0,107.0,164.0,165.0,102.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-13,133.0,300.0,188.0,205.0,180.0,105.0,42.0,24.0,<15,31.0,144.0,107.0,164.0,166.0,102.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-14,135.0,310.0,188.0,205.0,180.0,105.0,42.0,24.0,<15,38.0,148.0,108.0,165.0,167.0,102.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-15,135.0,317.0,194.0,205.0,180.0,105.0,42.0,24.0,<15,50.0,154.0,112.0,171.0,169.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-16,135.0,319.0,194.0,205.0,180.0,106.0,43.0,24.0,<15,59.0,160.0,113.0,173.0,169.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-17,136.0,324.0,196.0,205.0,180.0,106.0,43.0,24.0,<15,73.0,175.0,114.0,178.0,169.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-18,136.0,324.0,197.0,205.0,180.0,106.0,43.0,24.0,<15,82.0,182.0,115.0,180.0,169.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-19,136.0,324.0,197.0,207.0,180.0,106.0,43.0,24.0,<15,90.0,187.0,122.0,180.0,170.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-20,136.0,325.0,198.0,207.0,180.0,106.0,43.0,24.0,<15,99.0,188.0,124.0,184.0,170.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-21,137.0,328.0,200.0,208.0,181.0,106.0,43.0,24.0,<15,102.0,198.0,134.0,184.0,170.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-22,138.0,330.0,202.0,208.0,186.0,106.0,44.0,24.0,<15,108.0,215.0,142.0,189.0,171.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-23,139.0,335.0,202.0,209.0,186.0,106.0,44.0,24.0,<15,109.0,219.0,143.0,189.0,172.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-24,141.0,338.0,203.0,210.0,187.0,106.0,44.0,24.0,<15,113.0,231.0,151.0,190.0,173.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-25,144.0,343.0,206.0,210.0,189.0,107.0,44.0,24.0,<15,114.0,236.0,154.0,190.0,174.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-26,144.0,343.0,206.0,210.0,189.0,107.0,44.0,24.0,<15,114.0,239.0,154.0,190.0,174.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-27,144.0,343.0,206.0,210.0,189.0,107.0,44.0,24.0,<15,115.0,241.0,155.0,190.0,174.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-02-28,145.0,347.0,207.0,210.0,190.0,107.0,44.0,24.0,<15,119.0,247.0,158.0,191.0,175.0,103.0,41.0,23.0,<15
נווה דניאל,3725,2021-03-01,147.0,349.0,209.0,210.0,190.0,107.0,44.0,24.0,<15,120.0,253.0,167.0,193.0,175.0,103.0,42.0,23.0,<15
נווה דניאל,3725,2021-03-02,148.0,351.0,210.0,212.0,191.0,107.0,44.0,24.0,<15,124.0,262.0,170.0,193.0,175.0,103.0,42.0,23.0,<15
נווה דניאל,3725,2021-03-03,149.0,353.0,212.0,213.0,193.0,107.0,44.0,24.0,<15,127.0,271.0,175.0,196.0,175.0,103.0,42.0,23.0,<15
נווה דניאל,3725,2021-03-04,149.0,354.0,213.0,213.0,193.0,107.0,44.0,24.0,<15,127.0,281.0,180.0,197.0,175.0,103.0,42.0,23.0,<15
נווה דניאל,3725,2021-03-05,149.0,355.0,216.0,213.0,193.0,107.0,46.0,24.0,<15,127.0,284.0,180.0,197.0,176.0,103.0,42.0,23.0,<15
נווה דניאל,3725,2021-03-06,149.0,355.0,216.0,213.0,193.0,107.0,46.0,24.0,<15,127.0,284.0,180.0,197.0,176.0,103.0,42.0,23.0,<15
נוף איילון,1333,2020-12-20,0.0,0.0,0.0,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-21,<15,<15,<15,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-22,<15,<15,<15,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-23,<15,<15,<15,<15,<15,19.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-24,<15,15.0,<15,<15,15.0,45.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-25,<15,15.0,<15,<15,19.0,50.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-26,<15,16.0,<15,<15,19.0,52.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-27,<15,17.0,<15,<15,25.0,72.0,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-28,<15,23.0,<15,<15,31.0,92.0,18.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-29,<15,30.0,<15,<15,40.0,110.0,19.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-30,<15,39.0,19.0,18.0,56.0,123.0,22.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2020-12-31,<15,46.0,21.0,23.0,80.0,134.0,23.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-01,<15,53.0,24.0,24.0,89.0,139.0,24.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-02,<15,54.0,24.0,26.0,90.0,139.0,24.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-03,<15,64.0,27.0,28.0,114.0,154.0,26.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-04,<15,72.0,30.0,35.0,131.0,167.0,28.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-05,<15,75.0,31.0,35.0,146.0,180.0,28.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-06,<15,86.0,33.0,37.0,161.0,183.0,28.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-07,16.0,90.0,34.0,39.0,178.0,196.0,32.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-08,17.0,93.0,34.0,42.0,193.0,200.0,32.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-09,17.0,97.0,34.0,43.0,195.0,201.0,32.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-10,17.0,103.0,36.0,47.0,206.0,201.0,33.0,<15,<15,0.0,0.0,0.0,0.0,<15,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-11,17.0,109.0,36.0,49.0,209.0,202.0,33.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0
נוף איילון,1333,2021-01-12,18.0,111.0,38.0,53.0,215.0,204.0,33.0,<15,<15,<15,<15,<15,<15,<15,<15,0.0,<15,0.0
נוף איילון,1333,2021-01-13,18.0,115.0,38.0,55.0,235.0,207.0,33.0,<15,<15,<15,<15,<15,<15,<15,15.0,<15,<15,0.0
נוף איילון,1333,2021-01-14,19.0,122.0,41.0,60.0,247.0,207.0,33.0,<15,<15,<15,15.0,<15,<15,<15,42.0,<15,<15,0.0
נוף איילון,1333,2021-01-15,19.0,126.0,41.0,60.0,253.0,208.0,33.0,<15,<15,<15,15.0,<15,<15,17.0,48.0,<15,<15,0.0
נוף איילון,1333,2021-01-16,19.0,128.0,41.0,60.0,254.0,208.0,33.0,<15,<15,<15,15.0,<15,<15,17.0,50.0,<15,<15,0.0
נוף איילון,1333,2021-01-17,20.0,141.0,43.0,64.0,260.0,208.0,33.0,<15,<15,<15,16.0,<15,<15,22.0,72.0,<15,<15,<15
נוף איילון,1333,2021-01-18,23.0,160.0,45.0,66.0,269.0,208.0,33.0,<15,<15,<15,22.0,<15,<15,29.0,90.0,17.0,<15,<15
נוף איילון,1333,2021-01-19,24.0,179.0,49.0,69.0,276.0,209.0,33.0,<15,<15,<15,28.0,<15,<15,37.0,103.0,17.0,<15,<15
נוף איילון,1333,2021-01-20,26.0,193.0,54.0,78.0,278.0,210.0,33.0,<15,<15,<15,36.0,17.0,<15,47.0,117.0,19.0,<15,<15
נוף איילון,1333,2021-01-21,29.0,199.0,60.0,78.0,279.0,211.0,33.0,<15,<15,<15,45.0,20.0,21.0,70.0,130.0,22.0,<15,<15
נוף איילון,1333,2021-01-22,29.0,202.0,61.0,81.0,280.0,211.0,33.0,<15,<15,<15,48.0,22.0,22.0,82.0,137.0,23.0,<15,<15
נוף איילון,1333,2021-01-23,29.0,207.0,63.0,86.0,280.0,211.0,33.0,<15,<15,<15,50.0,23.0,22.0,82.0,138.0,23.0,<15,<15
נוף איילון,1333,2021-01-24,38.0,219.0,67.0,91.0,282.0,212.0,33.0,<15,<15,<15,61.0,24.0,23.0,99.0,147.0,26.0,<15,<15
נוף איילון,1333,2021-01-25,44.0,232.0,67.0,92.0,285.0,212.0,33.0,<15,<15,<15,71.0,29.0,30.0,120.0,162.0,27.0,<15,<15
נוף איילון,1333,2021-01-26,55.0,245.0,70.0,94.0,287.0,213.0,33.0,<15,<15,<15,74.0,30.0,31.0,141.0,178.0,28.0,<15,<15
נוף איילון,1333,2021-01-27,70.0,268.0,79.0,96.0,288.0,213.0,33.0,<15,<15,<15,83.0,32.0,35.0,158.0,183.0,28.0,<15,<15
נוף איילון,1333,2021-01-28,87.0,297.0,86.0,98.0,290.0,214.0,33.0,<15,<15,15.0,88.0,33.0,37.0,170.0,195.0,32.0,<15,<15
נוף איילון,1333,2021-01-29,92.0,306.0,93.0,98.0,290.0,214.0,33.0,<15,<15,15.0,89.0,33.0,39.0,180.0,200.0,32.0,<15,<15
נוף איילון,1333,2021-01-30,93.0,308.0,94.0,98.0,290.0,214.0,33.0,<15,<15,16.0,92.0,33.0,40.0,181.0,201.0,32.0,<15,<15
נוף איילון,1333,2021-01-31,100.0,323.0,97.0,100.0,290.0,215.0,33.0,<15,<15,16.0,98.0,33.0,45.0,198.0,201.0,33.0,<15,<15
נוף איילון,1333,2021-02-01,105.0,345.0,102.0,102.0,293.0,217.0,33.0,<15,<15,16.0,106.0,34.0,48.0,203.0,202.0,33.0,<15,<15
נוף איילון,1333,2021-02-02,109.0,352.0,104.0,105.0,295.0,218.0,33.0,<15,<15,17.0,109.0,37.0,52.0,210.0,204.0,33.0,<15,<15
נוף איילון,1333,2021-02-03,114.0,359.0,106.0,105.0,296.0,218.0,33.0,<15,<15,17.0,114.0,38.0,54.0,230.0,207.0,33.0,<15,<15
נוף איילון,1333,2021-02-04,114.0,383.0,109.0,105.0,297.0,219.0,33.0,<15,<15,18.0,124.0,41.0,58.0,240.0,207.0,33.0,<15,<15
נוף איילון,1333,2021-02-05,115.0,390.0,112.0,105.0,297.0,219.0,33.0,<15,<15,18.0,127.0,41.0,58.0,248.0,208.0,33.0,<15,<15
נוף איילון,1333,2021-02-06,115.0,391.0,112.0,105.0,297.0,219.0,33.0,<15,<15,18.0,129.0,41.0,58.0,248.0,208.0,33.0,<15,<15
נוף איילון,1333,2021-02-07,118.0,411.0,116.0,105.0,298.0,219.0,33.0,<15,<15,18.0,138.0,42.0,62.0,256.0,208.0,33.0,<15,<15
נוף איילון,1333,2021-02-08,122.0,425.0,121.0,105.0,299.0,219.0,33.0,<15,<15,21.0,158.0,44.0,64.0,260.0,208.0,33.0,<15,<15
נוף איילון,1333,2021-02-09,124.0,436.0,124.0,105.0,299.0,219.0,33.0,<15,<15,22.0,170.0,46.0,67.0,272.0,209.0,33.0,<15,<15
נוף איילון,1333,2021-02-10,128.0,454.0,126.0,106.0,300.0,219.0,33.0,<15,<15,23.0,179.0,52.0,72.0,275.0,210.0,33.0,<15,<15
נוף איילון,1333,2021-02-11,130.0,473.0,130.0,108.0,302.0,219.0,33.0,<15,<15,26.0,191.0,59.0,75.0,276.0,211.0,33.0,<15,<15
נוף איילון,1333,2021-02-12,131.0,484.0,136.0,110.0,302.0,221.0,33.0,<15,<15,26.0,196.0,60.0,78.0,277.0,211.0,33.0,<15,<15
נוף איילון,1333,2021-02-13,132.0,485.0,136.0,110.0,302.0,221.0,33.0,<15,<15,26.0,200.0,60.0,83.0,277.0,211.0,33.0,<15,<15
נוף איילון,1333,2021-02-14,136.0,491.0,137.0,111.0,304.0,221.0,33.0,<15,<15,36.0,210.0,65.0,86.0,279.0,212.0,33.0,<15,<15
נוף איילון,1333,2021-02-15,138.0,499.0,142.0,111.0,305.0,222.0,33.0,<15,<15,42.0,219.0,66.0,87.0,281.0,212.0,33.0,<15,<15
נוף איילון,1333,2021-02-16,138.0,506.0,145.0,112.0,305.0,224.0,33.0,<15,<15,51.0,232.0,67.0,89.0,283.0,213.0,33.0,<15,<15
נוף איילון,1333,2021-02-17,138.0,515.0,148.0,114.0,306.0,224.0,33.0,<15,<15,63.0,253.0,73.0,90.0,284.0,213.0,33.0,<15,<15
נוף איילון,1333,2021-02-18,138.0,527.0,149.0,114.0,306.0,224.0,33.0,<15,<15,80.0,284.0,79.0,92.0,286.0,214.0,33.0,<15,<15
נוף איילון,1333,2021-02-19,140.0,533.0,153.0,114.0,307.0,225.0,33.0,<15,<15,88.0,294.0,86.0,93.0,286.0,214.0,33.0,<15,<15
נוף איילון,1333,2021-02-20,140.0,537.0,153.0,114.0,307.0,225.0,33.0,<15,<15,88.0,295.0,86.0,93.0,286.0,214.0,33.0,<15,<15
נוף איילון,1333,2021-02-21,144.0,542.0,156.0,114.0,307.0,225.0,33.0,<15,<15,96.0,310.0,93.0,94.0,286.0,215.0,33.0,<15,<15
נוף איילון,1333,2021-02-22,148.0,551.0,163.0,116.0,309.0,225.0,34.0,<15,<15,98.0,332.0,98.0,96.0,289.0,216.0,33.0,<15,<15
נוף איילון,1333,2021-02-23,148.0,555.0,165.0,117.0,309.0,225.0,34.0,<15,<15,103.0,339.0,101.0,100.0,291.0,218.0,33.0,<15,<15
נוף איילון,1333,2021-02-24,149.0,558.0,167.0,118.0,309.0,225.0,34.0,<15,<15,107.0,347.0,102.0,100.0,292.0,218.0,33.0,<15,<15
נוף איילון,1333,2021-02-25,149.0,561.0,167.0,119.0,309.0,225.0,34.0,<15,<15,109.0,368.0,106.0,100.0,293.0,219.0,33.0,<15,<15
נוף איילון,1333,2021-02-26,149.0,562.0,167.0,119.0,309.0,225.0,34.0,<15,<15,109.0,372.0,108.0,100.0,293.0,219.0,33.0,<15,<15
נוף איילון,1333,2021-02-27,149.0,563.0,167.0,119.0,309.0,225.0,34.0,<15,<15,109.0,374.0,108.0,100.0,293.0,219.0,33.0,<15,<15
נוף איילון,1333,2021-02-28,151.0,571.0,167.0,120.0,309.0,225.0,34.0,<15,<15,112.0,388.0,109.0,100.0,294.0,219.0,33.0,<15,<15
נוף איילון,1333,2021-03-01,151.0,574.0,167.0,121.0,309.0,225.0,34.0,<15,<15,115.0,412.0,117.0,100.0,295.0,219.0,33.0,<15,<15
נוף איילון,1333,2021-03-02,154.0,578.0,168.0,122.0,310.0,228.0,35.0,<15,<15,116.0,420.0,119.0,100.0,295.0,219.0,33.0,<15,<15
נוף איילון,1333,2021-03-03,154.0,580.0,168.0,122.0,310.0,228.0,35.0,<15,<15,121.0,436.0,121.0,101.0,296.0,219.0,33.0,<15,<15
נוף איילון,1333,2021-03-04,155.0,585.0,169.0,123.0,310.0,228.0,35.0,<15,<15,123.0,457.0,126.0,103.0,298.0,219.0,33.0,<15,<15
נוף איילון,1333,2021-03-05,155.0,585.0,169.0,124.0,310.0,228.0,35.0,<15,<15,123.0,469.0,131.0,105.0,298.0,221.0,33.0,<15,<15
נוף איילון,1333,2021-03-06,155.0,585.0,169.0,124.0,310.0,228.0,35.0,<15,<15,123.0,470.0,131.0,105.0,298.0,221.0,33.0,<15,<15
נוף הגליל,1061,2020-12-20,0.0,<15,<15,0.0,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-21,0.0,<15,<15,<15,<15,18.0,15.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-22,0.0,<15,37.0,23.0,28.0,94.0,94.0,20.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-23,<15,22.0,51.0,35.0,43.0,214.0,237.0,56.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-24,<15,28.0,60.0,60.0,78.0,406.0,436.0,108.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-25,<15,30.0,69.0,76.0,92.0,492.0,521.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-26,<15,34.0,71.0,81.0,109.0,530.0,559.0,161.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-27,<15,57.0,95.0,113.0,174.0,761.0,736.0,232.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-28,<15,79.0,141.0,189.0,269.0,1030.0,974.0,331.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-29,<15,124.0,209.0,275.0,423.0,1332.0,1226.0,509.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-30,<15,153.0,261.0,352.0,566.0,1528.0,1396.0,605.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2020-12-31,19.0,185.0,316.0,415.0,680.0,1663.0,1490.0,686.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
נוף הגליל,1061,2021-01-01,23.0,199.0,331.0,444.0,753.0,1755.0,1566.0,715.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
